,moped_component_id,substantial_completion_date,pre_annualized_crash_rate,post_annualized_crash_rate
440,564,2012-08-08 05:00:00+00:00,1.034447245614976,0.15931152800461373
441,565,2012-07-16 05:00:00+00:00,0.8252424137822827,0.16921768026867212
442,566,2012-10-18 05:00:00+00:00,0.8803856583308225,0.18299698494260655
443,567,2012-08-25 05:00:00+00:00,0.8741901659529309,0.16037201720305264
444,568,2012-05-24 05:00:00+00:00,0.7502392493406055,0.16310600517466375
445,569,2015-08-15 05:00:00+00:00,0.35614272892805565,0.24805134851291272
446,570,2012-09-20 05:00:00+00:00,1.1312427409988384,0.19687210771618474
447,571,2012-08-07 05:00:00+00:00,0.7563743043271928,0.14826321600726086
448,572,2012-04-24 05:00:00+00:00,0.8194820977844254,0.14114805571210048
449,573,2012-08-23 05:00:00+00:00,5.277543648404575,0.20914252994226273
450,574,2012-08-23 05:00:00+00:00,0.4705566589725696,0.1684223396358238
451,575,2012-02-20 06:00:00+00:00,0.8414929155627231,0.16932439027973434
452,576,2012-05-17 05:00:00+00:00,0.795044350523318,0.1851111562924575
453,577,2012-09-28 05:00:00+00:00,0.8467849742143558,0.16533475344905058
454,578,2012-10-15 05:00:00+00:00,0.7290319617585981,0.17904966717197088
455,579,2012-10-01 05:00:00+00:00,0.8130623078075614,0.1729062050811138
456,580,2012-10-10 05:00:00+00:00,0.8798250137573242,0.17300571584724342
457,581,2012-06-29 05:00:00+00:00,0.788611688502313,0.16430002826731316
458,582,2012-08-01 05:00:00+00:00,0.6344358399073605,0.178711952865385
459,583,2013-10-23 05:00:00+00:00,0.6103214897666701,0.19389512636125264
460,584,2014-02-25 06:00:00+00:00,0.5079236318335892,0.22347513781731634
461,585,2016-07-05 05:00:00+00:00,0.34176350246338777,0.3401173864582304
462,586,2016-07-05 05:00:00+00:00,0.360277609239152,0.32888467350898865
463,587,2012-11-19 06:00:00+00:00,0.7361505622830186,0.19341785443297005
464,588,2012-02-01 06:00:00+00:00,0.9198024117390673,0.1700723294316328
465,589,2012-11-19 06:00:00+00:00,0.7843802474212672,0.16079904246976764
466,590,2012-02-01 06:00:00+00:00,0.8455560148821828,0.16438921324715267
467,591,2012-02-08 06:00:00+00:00,0.9395498392282957,0.16728369146215794
468,593,2012-09-21 05:00:00+00:00,0.9038141686962372,0.1637304767447925
469,594,2014-07-30 05:00:00+00:00,0.4937628631469486,0.22224680721600298
470,595,2013-03-18 05:00:00+00:00,0.7517733972042194,0.21942910038125024
471,596,2018-05-21 05:00:00+00:00,0.2876055964650037,0.2801158042065303
472,597,2018-05-21 05:00:00+00:00,0.28739991388854447,0.3432041391217874
473,598,2018-05-21 05:00:00+00:00,0.29301715080165175,0.3445308303577017
474,599,2013-10-08 05:00:00+00:00,0.6198119210917061,0.19669514208324654
475,600,2015-03-27 05:00:00+00:00,0.4297165112466804,0.23425837994197735
476,601,2015-09-01 05:00:00+00:00,0.18491720282670607,0.3193326290481221
477,602,2015-09-01 05:00:00+00:00,0.2857235984354628,0.22054494678843686
478,603,2015-09-01 05:00:00+00:00,0.3329544221983711,0.24135433662811648
479,604,2014-09-03 05:00:00+00:00,0.377570259669345,0.28264472402963803
480,605,2013-03-18 05:00:00+00:00,0.7986758587177695,0.13204551548363969
481,606,2012-07-01 05:00:00+00:00,0.7879550561797753,0.19401138728299203
482,607,2015-06-22 05:00:00+00:00,0.368310042603968,0.22922579619948386
483,608,2014-05-04 05:00:00+00:00,0.46707075309633217,0.1995091734385226
484,609,2013-07-22 05:00:00+00:00,1.0114693189947614,0.1809046923104343
485,610,2012-06-01 05:00:00+00:00,0.9256534624888245,0.15625718097127364
486,611,2012-10-10 05:00:00+00:00,0.7383816648926802,0.18564623781524495
487,612,2013-03-01 06:00:00+00:00,1.0827034237438862,0.1775756662840284
488,613,2013-01-07 06:00:00+00:00,0.6454130466794287,0.18863783085861846
489,614,2012-08-23 05:00:00+00:00,0.4705566589725696,0.14829225381895692
490,615,2012-10-18 05:00:00+00:00,0.7895204102901934,0.17934721880503388
491,616,2012-12-20 06:00:00+00:00,0.8127790064994098,0.1686849107725295
492,617,2013-09-10 05:00:00+00:00,0.5385168071154797,0.17078891381251643
494,619,2020-12-09 06:00:00+00:00,0.21867048686095492,0.5981984441108229
496,623,2019-06-27 05:00:00+00:00,0.24409757540153876,0.446569890713234
497,624,2016-02-04 06:00:00+00:00,0.2904572564612326,0.4027012127894157
498,625,2016-07-05 05:00:00+00:00,0.3286677306378994,0.2462619239181144
500,627,2015-03-15 05:00:00+00:00,0.3639806527430019,0.22601384982837558
502,629,2015-03-15 05:00:00+00:00,0.22066708621774703,0.48072388264326843
503,630,2015-03-15 05:00:00+00:00,0.22066708621774703,0.48072388264326843
504,631,2022-03-18 05:00:00+00:00,0.17038661669026275,1.1266483304629462
505,633,2021-11-12 06:00:00+00:00,0.1805169394184448,0.8059948510481795
506,634,2022-05-06 05:00:00+00:00,0.1588775270362319,1.0928130648881131
508,636,2021-12-17 06:00:00+00:00,0.17125898245601573,0.6198557488332626
509,637,2022-02-15 06:00:00+00:00,0.15719929547320483,1.2074380165289258
510,638,2022-01-21 06:00:00+00:00,0.12556940266437475,1.0124740124740126
512,640,2021-06-28 05:00:00+00:00,0.18108924777882474,0.6175730288144387
513,641,2021-10-01 05:00:00+00:00,0.18311181102585228,0.7179188245212573
514,642,2021-08-23 05:00:00+00:00,0.1744625956435916,0.6821645101271284
515,643,2013-07-04 05:00:00+00:00,0.6884473415534438,0.19406106795284814
516,644,2015-08-13 05:00:00+00:00,0.36417722003734343,0.26766866858247607
517,645,2017-09-14 05:00:00+00:00,0.32105513750302456,0.28764129636869384
518,646,2018-08-14 05:00:00+00:00,0.2573386700344495,0.4199814976329411
519,647,2015-09-02 05:00:00+00:00,0.3729475857474765,0.2287901569675434
520,649,2016-10-14 05:00:00+00:00,0.388312528239703,0.22154079440630134
521,650,2016-10-14 05:00:00+00:00,0.301546117056462,0.2668235180671726
522,651,2016-07-09 05:00:00+00:00,0.3235406020237629,0.28501660638887105
523,652,2016-01-21 06:00:00+00:00,0.36820600382445323,0.2687775886896191
524,653,2018-08-24 05:00:00+00:00,0.204249285184088,0.36188746232919133
525,656,2017-08-04 05:00:00+00:00,0.2775907754296309,0.31170728104750367
526,657,2013-08-20 05:00:00+00:00,0.6672626227893972,0.1841906061988565
527,658,2013-06-25 05:00:00+00:00,0.5817661858133178,0.21327161327252228
528,659,2013-04-29 05:00:00+00:00,0.6550681610635228,0.19089784079949734
529,660,2013-07-26 05:00:00+00:00,0.598095591586543,0.1892007100962083
530,661,2015-10-05 05:00:00+00:00,0.37756816126114484,0.40916728902165794
531,662,2015-10-05 05:00:00+00:00,0.30162753621526145,0.2704295802486496
532,663,2013-09-20 05:00:00+00:00,0.44997690056978595,0.23571831922419714
533,664,2013-08-19 05:00:00+00:00,0.5884612353663983,0.20699674732776185
534,665,2013-08-29 05:00:00+00:00,0.4513936397943195,0.1923797826291539
535,666,2013-09-28 05:00:00+00:00,0.5148475308932011,0.2046780789809741
536,667,2014-11-26 06:00:00+00:00,0.37317099869856596,0.21851727349866648
537,668,2013-08-21 05:00:00+00:00,0.7072057693859154,0.1939128171763175
538,669,2013-08-22 05:00:00+00:00,0.4789600007660638,0.2012527294653547
539,670,2013-09-05 05:00:00+00:00,0.5588779088300924,0.20708064947950297
540,671,2014-09-03 05:00:00+00:00,0.43750708275178923,0.24144104442669456
541,672,2013-07-24 05:00:00+00:00,0.48931843735795794,0.22127827736252909
542,673,2013-06-18 05:00:00+00:00,0.5440001711944019,0.21264379332784192
543,674,2013-06-21 05:00:00+00:00,0.48841096501002895,0.19579055517916572
544,675,2013-06-21 05:00:00+00:00,0.5394793525755431,0.19315215845423786
545,676,2020-09-16 05:00:00+00:00,0.21343406209178267,0.689855984890218
549,682,2020-09-16 05:00:00+00:00,0.1723893488472879,0.5373793103448276
550,683,2020-09-16 05:00:00+00:00,0.18747754375759235,0.552380352248023
551,684,2013-08-09 05:00:00+00:00,0.5484871508379888,0.15617038713010636
552,685,2013-09-13 05:00:00+00:00,1.7171400587659158,0.20737621537224102
553,686,2013-09-13 05:00:00+00:00,0.3799904633924314,0.33716681410823496
554,687,2021-10-29 05:00:00+00:00,0.1700036548008733,0.8568326581388868
555,688,2021-07-02 05:00:00+00:00,0.19010997838393595,0.8482156209041088
556,689,2013-04-25 05:00:00+00:00,0.8264078746707335,0.18052930760773975
557,690,2013-02-20 06:00:00+00:00,0.6185637518319492,0.1845480314281711
558,691,2013-03-01 06:00:00+00:00,0.6307297529564133,0.17090777888806988
559,692,2013-03-01 06:00:00+00:00,0.6004932182490753,0.18315666309147385
560,693,2013-03-01 06:00:00+00:00,1.3980861244019138,0.1293126338708821
561,694,2016-02-04 06:00:00+00:00,0.38057987259537585,0.28339417023752844
562,695,2021-06-03 05:00:00+00:00,0.41495857988165685,0.7081347443250666
563,696,2021-06-03 05:00:00+00:00,0.17538945422387264,0.6820652475962874
564,697,2021-06-03 05:00:00+00:00,0.41495857988165685,0.7081347443250666
565,698,2020-07-22 05:00:00+00:00,0.18801836451093257,0.6175413878126101
566,699,2021-05-21 05:00:00+00:00,0.18624102469531342,0.7281208332422566
567,700,2015-11-06 06:00:00+00:00,0.43174918733041395,0.2532531575203677
568,701,2015-11-06 06:00:00+00:00,2.5497382198952883,3.5896805896805897
569,702,2015-11-06 06:00:00+00:00,1.5330535152151101,0.11829001700267186
570,703,2011-05-01 05:00:00+00:00,1.6210739417770552,0.14354625778848606
571,704,2011-05-01 05:00:00+00:00,1.1911297116612767,0.16465780971050623
572,705,2013-01-01 06:00:00+00:00,0.7339048738237094,0.16202658105962806
573,707,2019-06-11 05:00:00+00:00,0.1470583301179352,1.0624166767664527
574,708,2019-07-16 05:00:00+00:00,0.1450148058694106,1.1828363243826743
575,709,2019-06-11 05:00:00+00:00,0.3186230895778779,0.4715451758024286
576,713,2014-05-01 05:00:00+00:00,0.4803261896525675,0.183793392069038
577,714,2014-05-01 05:00:00+00:00,0.4967979597619722,0.20569009284258546
578,715,2014-05-01 05:00:00+00:00,0.5051969977422045,0.18772367767449377
579,716,2021-06-15 05:00:00+00:00,0.2045675716743173,0.6673621821893513
580,717,2021-06-15 05:00:00+00:00,0.21162687617872258,0.6929635841123939
581,718,2021-06-15 05:00:00+00:00,0.14915673015246167,0.6776542618160454
582,719,2022-02-18 06:00:00+00:00,0.22421731123388583,1.0395288165072338
583,720,2020-05-01 05:00:00+00:00,0.2058038643983664,0.40612589439429514
584,721,2022-04-23 05:00:00+00:00,0.16822946452903043,2.5759623861298855
585,722,2021-06-15 05:00:00+00:00,0.23140125651759297,0.7015220605412938
586,723,2020-05-01 05:00:00+00:00,0.21549015326462767,0.5223391450465374
587,724,2019-08-01 05:00:00+00:00,0.24579064857620944,0.44888810535215956
588,725,2021-06-15 05:00:00+00:00,0.1967141348189893,0.6807429462027099
589,726,2023-01-13 06:00:00+00:00,0.16942546701288225,1.726950354609929
590,727,2016-10-14 05:00:00+00:00,0.3341937364744402,0.3297232961582792
591,728,2016-10-14 05:00:00+00:00,0.332676264485466,0.35088155424892503
592,730,2021-08-23 05:00:00+00:00,0.16640027942187008,0.6337936519412913
593,731,2020-03-15 05:00:00+00:00,0.22322879761353784,0.465309458161529
594,732,2019-05-01 05:00:00+00:00,0.21708229117654346,0.43398188029110346
595,733,2019-05-01 05:00:00+00:00,0.2664415603075962,0.21698556894972648
596,734,2019-05-01 05:00:00+00:00,0.24146063324757613,0.3948205730062416
597,735,2013-07-02 05:00:00+00:00,0.6572871720414715,0.18659089113513774
598,736,2013-07-01 05:00:00+00:00,0.5955657550068318,0.17782137064389983
599,737,2013-04-09 05:00:00+00:00,0.5905473163501977,0.22617650408954781
600,738,2018-10-19 05:00:00+00:00,0.25433584487577304,0.4190825014952109
601,739,2013-06-26 05:00:00+00:00,0.6625426596356998,0.2035235540321202
602,740,2014-02-21 06:00:00+00:00,0.47587716441051164,0.20377086374356912
603,741,2014-02-21 06:00:00+00:00,0.47546253743617706,0.20305502645634776
604,742,2014-02-21 06:00:00+00:00,0.47720177398509667,0.20513515432973037
605,743,2013-08-07 05:00:00+00:00,0.5640437430584891,0.21512938544979018
606,744,2013-07-23 05:00:00+00:00,0.6187686309856708,0.17834579375498905
607,745,2013-07-31 05:00:00+00:00,0.5220884900937448,0.19638183504051795
608,746,2013-08-09 05:00:00+00:00,0.6272180881511162,0.20780095105796903
609,747,2013-07-24 05:00:00+00:00,0.693238434163701,0.1908730590758891
610,748,2013-11-03 05:00:00+00:00,0.5621753350862567,0.17991464244216585
611,750,2016-02-05 06:00:00+00:00,0.30717061830589115,0.24785028892540953
612,751,2013-11-05 06:00:00+00:00,0.6876157007938251,0.18947813583692802
613,752,2014-04-23 05:00:00+00:00,0.3256194049255228,0.2153861274232782
614,753,2013-09-28 05:00:00+00:00,0.5321031306432766,0.20404438978018327
615,754,2013-08-30 05:00:00+00:00,0.6012758076685644,0.1727197048435799
616,755,2013-11-29 06:00:00+00:00,0.5896148154791265,0.19513823961533325
617,756,2013-10-08 05:00:00+00:00,0.6269999630036133,0.17701191593082094
619,758,2020-07-29 05:00:00+00:00,0.20261351387129106,0.5600347546094578
620,760,2020-07-29 05:00:00+00:00,0.3286962390790806,0.627262969588551
622,762,2016-01-11 06:00:00+00:00,0.3217164080506173,0.28770129123782806
623,763,2018-09-11 05:00:00+00:00,0.20699161097932742,0.3549985710269052
624,764,2018-09-11 05:00:00+00:00,0.1991223632177262,0.3201979113051852
625,765,2015-06-26 05:00:00+00:00,0.37991128596111134,0.22060049685725427
626,766,2014-06-03 05:00:00+00:00,0.5088841951084457,0.22309743015480152
627,767,2014-07-09 05:00:00+00:00,0.48262516550792317,0.2192200353510728
628,768,2014-09-11 05:00:00+00:00,0.545070159802682,0.2313868959946786
629,769,2014-09-17 05:00:00+00:00,0.3557485491660241,0.2138947936507025
630,770,2014-09-17 05:00:00+00:00,0.4079123817098088,0.22033411526783078
631,771,2015-01-08 06:00:00+00:00,0.33587309928076453,0.22161609465328067
632,772,2013-10-16 05:00:00+00:00,0.6052385465638123,0.19430344674720157
633,773,2014-07-30 05:00:00+00:00,0.38818871834840446,0.24370233310989678
634,774,2014-12-15 06:00:00+00:00,0.42522598355455327,0.22724724643218408
635,775,2014-10-08 05:00:00+00:00,0.4335668947325035,0.24992741332510976
636,776,2016-10-26 05:00:00+00:00,0.35305357274989674,0.2887707995703312
637,777,2014-09-08 05:00:00+00:00,0.41979854522622423,0.21853540011200576
638,778,2015-01-08 06:00:00+00:00,0.3986193263424503,0.2220471459023698
639,779,2014-09-29 05:00:00+00:00,0.41200495704823603,0.23042479573285016
640,780,2014-08-25 05:00:00+00:00,0.4059962330564733,0.19837725214158633
641,781,2014-08-25 05:00:00+00:00,0.37960328397520976,0.20951242829827918
642,782,2014-06-20 05:00:00+00:00,0.46653109873149506,0.21920503952622886
643,783,2015-01-08 06:00:00+00:00,0.32509355719631844,0.21552941374819284
644,784,2015-01-08 06:00:00+00:00,0.3584460813940268,0.22305463702543524
645,785,2014-04-04 05:00:00+00:00,0.4838934744070173,0.20883418523865926
646,786,2014-08-18 05:00:00+00:00,0.4572799043214393,0.18230813400194246
647,787,2014-12-17 06:00:00+00:00,0.3862618273624004,0.22278411524721675
648,788,2014-05-26 05:00:00+00:00,0.5591258891554237,0.2032428923296406
649,789,2014-07-24 05:00:00+00:00,0.4317333359600477,0.19068911925864876
650,790,2014-10-27 05:00:00+00:00,0.45615860956444815,0.2042636574591062
651,791,2014-08-11 05:00:00+00:00,0.45296396096052693,0.22819185134944556
652,792,2014-12-08 06:00:00+00:00,0.4423965924460504,0.21889306124002064
653,793,2014-12-08 06:00:00+00:00,0.40142351548138505,0.23508647957088222
654,794,2014-11-12 06:00:00+00:00,0.41088640605425303,0.23473650385604114
655,795,2014-11-12 06:00:00+00:00,0.5567835365853658,0.23723232205140196
656,796,2014-06-02 05:00:00+00:00,0.5445464597646883,0.2039548491717204
657,797,2013-12-03 06:00:00+00:00,0.5789004457652303,0.2582530304410008
658,798,2013-12-03 06:00:00+00:00,0.5955972278842234,0.20991982528233571
659,799,2013-12-03 06:00:00+00:00,0.646746347941567,0.2880709825829773
660,800,2013-12-03 06:00:00+00:00,0.5479826394470343,0.23983345520750943
661,801,2014-05-01 05:00:00+00:00,0.3035633895487758,0.1777465965359082
662,802,2018-10-19 05:00:00+00:00,0.21654028556586127,0.32849759857693445
664,804,2014-06-02 05:00:00+00:00,0.43564905305601737,0.20603538398558574
665,805,2014-09-04 05:00:00+00:00,0.514746939843162,0.21089187955782251
670,811,2020-07-30 05:00:00+00:00,0.20171067164571607,0.6178691222992948
671,813,2020-06-06 05:00:00+00:00,0.1932667504464581,0.5160416789309472
672,814,2020-02-06 06:00:00+00:00,0.22640112491749648,0.4511917796681546
673,815,2020-05-28 05:00:00+00:00,0.12665982747908508,0.7487827795336124
674,821,2020-05-15 05:00:00+00:00,0.21291388359770755,0.4921677614957049
675,822,2019-10-25 05:00:00+00:00,0.22647410597727385,0.47386345207849073
676,823,2020-05-28 05:00:00+00:00,0.12641871331535454,0.7487827795336124
677,825,2020-06-15 05:00:00+00:00,0.18143970194710154,0.4984363450275772
678,826,2020-05-28 05:00:00+00:00,0.12665982747908508,0.7487827795336124
679,827,2020-05-28 05:00:00+00:00,0.1679851571823036,0.6451755354382865
681,833,2020-07-30 05:00:00+00:00,0.1874871672027924,0.6444877403227585
682,834,2020-05-15 05:00:00+00:00,0.16756060356988575,0.6466986351899668
685,838,2018-10-19 05:00:00+00:00,0.24875457280534022,0.37109249795893684
686,839,2016-02-09 06:00:00+00:00,0.3842490954040713,0.2759966061829058
687,840,2014-12-17 06:00:00+00:00,0.38677503532639523,0.22528277271703562
688,841,2015-08-11 05:00:00+00:00,0.37506915971135135,0.23234035487478277
689,842,2014-11-14 06:00:00+00:00,0.48820112976370433,0.2443759382258348
690,844,2016-07-05 05:00:00+00:00,0.2572793903802386,0.3143375779079245
692,846,2016-07-05 05:00:00+00:00,0.34176350246338777,0.33827729516566474
693,848,2014-05-12 05:00:00+00:00,0.6299495522945802,0.2534954670985093
694,849,2014-06-03 05:00:00+00:00,0.4637849849214327,0.19940384603003947
695,850,2014-06-20 05:00:00+00:00,0.45692327900571494,0.21847025957871982
696,851,2014-08-14 05:00:00+00:00,0.48763512970597506,0.24073750196936036
697,852,2014-08-14 05:00:00+00:00,0.35264301230992035,0.20066455010802903
698,853,2014-10-05 05:00:00+00:00,0.4477055637303953,0.20828563081277734
699,854,2016-02-05 06:00:00+00:00,0.3553015564202335,0.21475819491400852
700,855,2014-11-20 06:00:00+00:00,0.507220213025546,0.19952113650270026
701,856,2015-09-17 05:00:00+00:00,0.36641645720116744,0.24272281729630374
702,857,2023-05-25 05:00:00+00:00,0.14509016991154056,1.6781621769451662
703,858,2015-05-03 05:00:00+00:00,0.4126864563604298,0.24777677128101314
704,862,2019-01-15 06:00:00+00:00,0.1953707193133882,0.34276234205851797
705,863,2020-02-25 06:00:00+00:00,0.18493398684152426,0.5253925760179007
706,866,2017-08-14 05:00:00+00:00,0.2565983978455804,0.24639712171283787
707,867,2017-08-14 05:00:00+00:00,0.33212961745909014,0.2958600617425355
708,868,2017-08-14 05:00:00+00:00,0.3305170500460096,0.29024232887576656
709,869,2017-08-14 05:00:00+00:00,0.3305170500460096,0.29042826503968616
710,870,2017-08-14 05:00:00+00:00,0.33212961745909014,0.2958600617425355
711,871,2015-03-27 05:00:00+00:00,0.7936622906292439,0.22068930792276126
712,872,2012-12-03 06:00:00+00:00,0.6664665914383808,0.20397893157952612
713,873,2019-05-10 05:00:00+00:00,5.434593924364538,1.2915868572270517
714,874,2019-05-10 05:00:00+00:00,0.23776072038840218,0.5695536352413748
718,879,2019-05-10 05:00:00+00:00,0.21905889141561577,0.43402816128946253
719,880,2015-04-06 05:00:00+00:00,0.4194057700588488,0.1973420580665011
720,881,2015-04-06 05:00:00+00:00,0.4348171149095743,0.2021001611155508
721,882,2015-04-22 05:00:00+00:00,0.3969826164028181,0.22331539031790473
722,884,2015-05-07 05:00:00+00:00,0.39265397536394175,0.2843758718459452
723,885,2016-02-03 06:00:00+00:00,0.27415688168503694,0.26364486441261875
724,886,2016-01-11 06:00:00+00:00,0.3328518315648646,0.2480595711652275
725,887,2016-02-03 06:00:00+00:00,0.3934823592782117,0.4377892458798069
728,891,2022-12-30 06:00:00+00:00,0.13425386308127585,0.6804843968327899
730,894,2020-08-01 05:00:00+00:00,0.178018435817104,0.5495442406309164
731,895,2020-08-01 05:00:00+00:00,0.1798289102086311,0.5495442406309164
732,898,2021-06-01 05:00:00+00:00,0.1169417006687338,0.6332442389655422
735,903,2020-08-01 05:00:00+00:00,0.15221656913646703,1.692604749951728
736,904,2021-02-15 06:00:00+00:00,2.0151724137931035,0.5345773874862788
739,907,2014-12-08 06:00:00+00:00,0.4005330070887332,0.24840557708327848
740,908,2015-12-03 06:00:00+00:00,0.35219194458520076,0.23800488716400747
741,910,2015-07-06 05:00:00+00:00,0.37753827565455356,0.23068327658592475
742,911,2015-08-06 05:00:00+00:00,0.3442977971301068,0.2618537738704533
743,912,2016-01-09 06:00:00+00:00,0.2979245104719463,0.24828767450253295
744,914,2015-07-15 05:00:00+00:00,0.2795853741884042,0.2245303074933084
745,915,2015-07-09 05:00:00+00:00,0.3514111657444129,0.2833988900264023
746,916,2018-08-15 05:00:00+00:00,0.2224645326515272,0.35788706178118374
747,917,2015-04-24 05:00:00+00:00,0.3176329912513437,0.21290527536817602
748,918,2016-01-20 06:00:00+00:00,0.3255580756834189,0.30907945657827557
749,919,2015-06-08 05:00:00+00:00,0.3013166953274847,0.24401867525083873
750,920,2015-09-22 05:00:00+00:00,0.35193901199383465,0.2692758191792667
751,921,2015-09-18 05:00:00+00:00,0.3796524224727939,0.27054346659468415
752,923,2017-03-07 06:00:00+00:00,0.27897917681093004,0.340150308719582
753,924,2015-11-18 06:00:00+00:00,0.4293133728624764,0.28898724856749625
754,925,2015-11-18 06:00:00+00:00,0.47165313268270875,0.2814486611442882
755,926,2015-11-18 06:00:00+00:00,0.41725269971073015,0.30043712764832375
756,927,2015-11-18 06:00:00+00:00,0.4171131077336468,0.2686491836886397
757,928,2018-02-06 06:00:00+00:00,0.2710704756075401,0.3679174011583984
758,929,2015-10-12 05:00:00+00:00,0.3480373282956569,0.24311739283866482
759,930,2015-12-03 06:00:00+00:00,0.3213578708116431,0.2542991128074083
760,931,2015-12-03 06:00:00+00:00,0.2496155817529472,0.2432810470576481
762,933,2015-07-15 05:00:00+00:00,0.38861550738130074,0.29748532256422433
763,934,2016-02-12 06:00:00+00:00,0.33686519065058745,0.246758121117721
764,935,2015-04-22 05:00:00+00:00,0.48399233335699576,0.20968067112029934
765,936,2020-04-13 05:00:00+00:00,0.2937076995242244,1.2802687308310208
766,937,2020-04-13 05:00:00+00:00,0.2143796030342571,0.5140672781133478
769,941,2020-04-13 05:00:00+00:00,0.19853690575951807,0.33794672115347546
771,943,2015-03-02 06:00:00+00:00,0.3173819942277255,0.2540658243926781
772,944,2015-02-19 06:00:00+00:00,0.39593325619109476,0.22003589289652953
773,945,2021-02-01 06:00:00+00:00,0.16851435032196024,0.620564682951944
774,946,2011-08-29 05:00:00+00:00,1.0392412566686426,0.13753018834178277
775,947,2016-10-14 05:00:00+00:00,0.25449266947307303,5.46849656893325
776,949,2016-10-14 05:00:00+00:00,0.3194293944700054,0.34140338031742357
777,950,2016-03-23 05:00:00+00:00,1.107797295589536,0.35209465391302347
779,952,2016-02-08 06:00:00+00:00,0.3601183140251417,0.20860501641997048
780,953,2015-06-23 05:00:00+00:00,0.3937545479863089,0.30508311224503454
781,954,2015-05-05 05:00:00+00:00,0.35565065382016897,0.2380766077265417
782,955,2016-01-12 06:00:00+00:00,0.29456305024754137,0.3532892978504066
783,956,2015-07-27 05:00:00+00:00,0.3491713799253366,0.24319757930647354
784,957,2019-01-13 06:00:00+00:00,0.2177671784170517,0.45858473128029853
785,958,2019-01-13 06:00:00+00:00,0.17948402948402947,0.45556594948550044
786,960,2015-08-12 05:00:00+00:00,0.28172906958058813,0.3458733333535673
787,961,2016-01-25 06:00:00+00:00,0.261874887972755,0.19254931248078022
788,963,2019-06-27 05:00:00+00:00,0.271519281400031,1.2076043532166965
789,969,2019-06-27 05:00:00+00:00,0.26900533521549097,0.41038685413773196
790,971,2016-04-04 05:00:00+00:00,0.3016016670381501,0.23298839531152715
791,972,2016-04-04 05:00:00+00:00,0.450254250346705,0.30250250187444516
792,973,2023-01-08 06:00:00+00:00,0.24915340950617584,0.9993160054719562
793,974,2015-01-01 06:00:00+00:00,0.33329531196532447,0.2106705118961788
794,976,2019-06-27 05:00:00+00:00,0.21474722178087396,0.39763191216094496
795,977,2019-06-27 05:00:00+00:00,0.26614907505801216,0.3605972932578261
796,978,2021-04-19 05:00:00+00:00,0.19231653391079104,0.5851457740257191
797,979,2021-04-19 05:00:00+00:00,0.19797912654479935,0.560562736947883
799,981,2015-12-03 06:00:00+00:00,0.37988072629242653,0.26175990390705633
800,982,2022-07-29 05:00:00+00:00,0.16344525029305146,0.9369927890742553
801,983,2022-09-18 05:00:00+00:00,0.16327046762558192,1.0682828991502364
802,984,2022-09-18 05:00:00+00:00,0.16041362241852453,1.0454420044393575
803,985,2015-10-08 05:00:00+00:00,0.33979190085665084,0.2792638766473043
804,986,2015-10-08 05:00:00+00:00,0.5003486741695723,0.23493055655769982
805,987,2015-10-08 05:00:00+00:00,0.33979190085665084,0.2792638766473043
806,988,2018-05-02 05:00:00+00:00,0.29137671794009473,0.3288650838770745
807,989,2015-10-02 05:00:00+00:00,0.3607021470953725,0.2785701024772157
808,990,2018-05-02 05:00:00+00:00,0.3130550877838794,0.3921270409304406
809,991,2016-06-06 05:00:00+00:00,0.19245884507128838,0.2273163394964085
810,992,2014-12-02 06:00:00+00:00,0.4198448212159776,0.2205522713411873
812,994,2015-11-19 06:00:00+00:00,0.32722477209896267,0.23952925298731415
813,995,2015-11-19 06:00:00+00:00,0.3208269285064466,0.2879101389299438
814,996,2015-11-19 06:00:00+00:00,0.3286469463502418,0.24355141641013103
815,997,2015-11-19 06:00:00+00:00,0.3327967684621342,0.2531051369206269
816,998,2017-05-09 05:00:00+00:00,0.3386076657064034,0.5262020529443544
817,999,2017-05-09 05:00:00+00:00,0.32771318553964635,0.35776671292139417
818,1000,2017-05-09 05:00:00+00:00,0.31273701021386796,0.35776671292139417
819,1001,2017-10-11 05:00:00+00:00,0.31834689134224287,0.3407033505365638
820,1002,2018-10-19 05:00:00+00:00,0.21502026699698906,0.36302006557238387
821,1003,2018-10-19 05:00:00+00:00,0.20015800746197088,0.3665481915116036
822,1004,2018-10-19 05:00:00+00:00,0.20950496582262615,0.38701204824686447
823,1005,2018-10-19 05:00:00+00:00,0.22222169345314224,0.3684395460607675
824,1006,2018-10-19 05:00:00+00:00,0.20300003071934236,0.37696078493738544
825,1007,2018-10-19 05:00:00+00:00,0.17565575342583395,0.2837719724191512
826,1008,2016-08-01 05:00:00+00:00,0.4094394952541213,0.2790335079812739
827,1009,2016-12-15 06:00:00+00:00,0.6584046867958541,0.3046923879040667
828,1011,2016-12-15 06:00:00+00:00,0.31203844416149834,0.29308707688604174
829,1013,2017-01-20 06:00:00+00:00,0.30935994001079425,0.29664741459376115
830,1016,2017-01-20 06:00:00+00:00,0.28895408247354715,0.3538523049243225
831,1017,2016-10-14 05:00:00+00:00,0.37613323607475835,0.27544383346425766
832,1018,2017-01-20 06:00:00+00:00,0.26846533031869424,0.3262974429939611
834,1020,2016-12-15 06:00:00+00:00,0.32058690150528824,0.31987252779331987
835,1021,2016-12-15 06:00:00+00:00,0.319763624425476,0.39267860022577006
